#{"t_start": 1705046947.7775495, "env_id": "match3-wide-v0"}
r,l,t 
300,22,11086.303462
200,27,11090.849646
250,16,11091.192114
400,24,11091.615682
400,23,11092.034205
300,18,11092.408708
250,23,11096.789137
450,33,11097.509224
250,17,11097.762547
200,18,11098.113123
100,57,11099.199451
550,31,11103.9659
450,28,11104.523039
150,23,11104.91767
400,26,11105.441919
450,26,11109.811772
250,22,11110.210838
250,37,11110.924732
400,51,11111.879669
150,37,11116.554899
250,29,11117.099491
150,27,11117.697494
50,33,11118.279881
300,25,11122.699348
300,21,11123.078303
800,18,11123.428152
250,22,11123.80046
250,59,11128.938122
100,18,11129.302724
550,20,11129.671721
400,23,11130.075978
350,22,11130.541898
450,33,11131.151884
400,46,11135.995656
300,49,11136.825058
400,21,11137.310309
350,31,11142.010049
150,20,11142.457337
250,22,11142.87122
300,25,11143.302433
450,30,11143.892952
200,26,11148.384458
500,25,11148.803275
250,25,11149.348839
250,22,11149.754463
250,21,11150.121921
350,24,11150.62146
500,15,11154.868398
450,26,11155.378671
350,19,11155.747875
300,24,11156.14595
100,26,11156.697509
650,19,11157.053354
200,20,11161.649662
250,27,11162.093941
100,22,11162.520834
500,19,11162.920021
200,24,11163.455084
300,17,11163.718154
200,69,11168.980972
350,22,11169.497881
350,45,11174.457642
300,32,11175.063416
400,19,11175.430944
300,25,11175.95945
350,17,11176.22824
300,19,11176.615262
350,22,11181.077905
500,24,11181.616598
350,27,11182.186201
250,17,11182.432271
200,22,11182.857236
300,27,11183.385735
150,26,11187.924601
500,19,11188.29332
550,28,11188.732995
300,28,11189.276945
400,29,11189.853424
300,22,11194.29044
600,38,11194.98486
300,21,11195.342024
650,35,11196.020508
250,28,11200.528782
450,21,11200.916458
250,40,11201.667439
350,31,11202.223378
250,21,11202.65124
150,19,11206.93118
150,24,11207.358493
650,25,11207.838843
300,24,11208.247486
300,18,11208.617204
450,20,11213.145243
350,21,11213.556835
450,27,11214.121046
250,67,11215.263519
500,19,11219.571628
500,29,11220.164932
250,19,11220.533593
500,57,11221.635446
350,46,11226.48604
300,21,11226.878307
200,21,11227.348579
500,19,11227.614557
350,45,11232.566831
600,16,11232.897095
300,18,11233.17733
150,31,11233.736234
400,37,11234.475472
400,23,11238.778633
500,21,11239.267454
400,32,11239.846493
550,20,11240.196333
400,18,11240.589261
250,31,11241.131238
250,26,11245.704169
350,48,11246.622302
550,47,11247.554983
350,25,11252.071496
400,32,11252.640963
250,20,11253.004802
50,20,11253.361733
400,24,11253.850734
300,35,11258.360291
350,31,11258.912894
450,26,11259.419793
250,15,11259.74264
250,17,11259.988446
600,21,11264.300362
150,18,11264.642953
350,19,11265.019527
200,18,11265.364759
250,46,11266.133985
450,28,11270.668263
450,24,11271.189805
350,21,11271.547168
500,19,11271.908367
200,34,11272.500575
650,31,11277.167137
300,32,11277.782555
400,16,11278.188106
400,21,11278.575137
250,28,11279.137507
300,32,11283.671595
400,19,11284.017591
400,20,11284.398268
350,69,11285.670738
650,22,11289.975549
450,22,11290.408721
400,24,11290.904149
250,24,11291.314703
250,23,11291.694115
500,17,11292.021092
350,49,11296.844992
250,23,11297.244435
550,16,11297.580326
300,20,11297.930922
450,19,11298.296832
150,33,11302.887311
350,35,11303.607054
150,24,11304.016865
300,26,11304.544339
200,41,11309.23732
400,24,11309.650098
400,24,11310.065856
350,18,11310.439636
400,28,11310.991992
100,34,11315.538598
350,24,11316.046766
300,20,11316.40818
300,21,11316.787641
350,25,11317.24981
250,24,11321.751622
500,30,11322.29702
450,23,11322.672018
0,17,11323.018032
500,28,11323.551705
600,18,11323.812087
500,61,11328.988691
550,24,11329.395451
150,21,11329.770136
300,19,11330.146277
550,44,11334.88577
100,29,11335.470231
300,23,11335.974022
200,18,11336.244279
300,26,11340.68601
250,24,11341.094185
200,38,11341.845065
500,17,11342.186203
250,21,11342.574037
400,17,11342.915187
450,21,11347.190249
350,17,11347.458162
150,29,11348.018793
250,32,11348.684078
300,21,11349.06938
500,15,11349.316731
300,43,11354.07903
450,18,11354.436578
400,18,11354.799276
250,21,11355.16558
250,27,11355.696449
300,50,11360.611669
250,20,11360.976389
250,24,11361.373713
300,44,11366.28025
450,48,11367.076983
400,20,11367.46351
350,30,11368.080039
350,42,11372.999649
400,21,11373.387612
50,21,11373.755785
450,27,11374.257478
400,49,11379.265007
450,34,11379.95923
350,22,11380.360729
450,17,11380.711529
250,24,11381.102657
450,33,11386.128252
200,23,11386.638326
550,20,11387.039938
500,16,11387.317902
200,21,11387.688105
250,31,11388.367886
100,25,11393.120561
200,58,11394.249613
550,16,11394.48999
350,27,11395.002243
250,58,11400.120954
350,22,11400.529805
700,28,11401.087892
150,21,11401.457146
500,16,11405.919886
50,23,11406.327391
450,18,11406.692166
350,16,11406.955466
550,19,11407.354297
500,31,11407.913772
200,17,11412.272985
200,39,11413.014531
400,27,11413.58701
250,32,11414.179934
200,20,11414.564377
350,31,11419.286818
400,21,11419.660835
700,16,11420.009758
200,20,11420.3968
250,21,11420.79829
450,25,11425.306783
300,21,11425.712014
450,24,11426.2378
400,19,11426.606648
450,28,11427.066445
300,32,11427.757508
450,23,11432.255824
500,24,11432.683409
400,22,11433.184694
350,23,11433.591582
500,31,11434.168568
400,27,11438.820471
350,49,11439.784737
400,32,11440.373168
350,18,11440.735719
350,21,11445.11519
100,24,11445.529404
350,18,11445.930871
650,22,11446.339342
150,22,11446.74742
200,24,11447.258398
300,25,11451.723294
350,37,11452.41288
400,16,11452.655811
400,25,11453.197753
300,24,11453.588742
250,29,11458.150907
250,20,11458.520795
600,24,11459.034485
500,29,11459.58324
400,18,11459.847192
400,23,11464.31829
350,19,11464.706885
300,44,11465.555682
150,25,11465.966866
300,17,11466.34794
250,32,11470.957732
400,39,11471.663488
350,17,11472.022851
300,21,11472.415178
250,24,11472.852234
350,31,11477.530939
500,17,11477.784245
50,27,11478.314652
300,18,11478.673548
150,23,11479.07737
500,21,11479.467264
450,19,11483.920638
500,15,11484.274356
400,25,11484.715157
300,36,11485.441876
300,19,11485.807777
500,19,11490.17525
450,33,11490.860224
400,26,11491.316688
100,31,11491.910452
350,27,11492.46281
500,20,11496.897082
250,32,11497.49303
600,18,11497.859728
300,25,11498.383044
200,24,11498.884743
450,24,11503.250806
450,19,11503.64875
550,26,11504.162683
450,17,11504.534346
150,26,11504.945827
400,17,11505.311867
300,22,11509.764212
300,28,11510.331739
200,23,11510.76119
200,19,11511.119273
350,24,11511.619591
350,28,11516.201756
200,19,11516.581427
300,17,11516.924665
450,29,11517.46275
450,20,11517.850873
600,75,11523.274859
550,55,11524.382406
450,26,11524.839511
250,29,11529.580451
300,20,11529.976083
400,28,11530.509652
200,85,11536.193959
200,17,11536.434217
350,45,11537.353475
650,16,11537.586896
300,19,11537.946119
200,22,11542.455589
250,18,11542.720567
400,18,11543.076371
300,24,11543.595287
400,26,11544.01224
350,20,11544.384923
250,21,11548.812544
250,22,11549.224958
300,18,11549.586253
450,26,11550.135809
250,24,11550.536368
400,18,11550.917372
250,31,11555.625944
150,55,11556.733404
150,31,11557.329702
300,21,11557.749118
150,36,11562.425448
250,24,11562.943254
200,22,11563.382441
600,23,11563.772702
450,21,11564.162754
550,20,11568.590865
550,17,11568.964585
600,22,11569.375181
550,29,11569.957285
250,25,11570.47597
200,24,11574.859432
300,25,11575.384246
550,75,11576.749814
250,28,11581.332256
600,23,11581.751496
300,20,11582.117765
550,44,11583.020682
300,20,11583.407314
350,18,11587.706388
600,37,11588.405605
400,20,11588.787519
300,26,11589.311676
250,45,11594.248713
500,16,11594.593588
150,32,11595.161871
100,29,11595.755416
100,25,11596.163413
400,17,11596.537391
300,31,11601.253291
300,18,11601.5934
300,27,11602.168554
400,22,11602.595029
250,71,11607.981667
350,22,11608.376657
450,18,11608.743006
500,22,11609.15285
200,28,11609.682561
350,30,11614.364095
300,20,11614.726777
250,23,11615.174776
300,23,11615.669564
400,24,11616.097573
400,40,11620.92031
250,36,11621.626534
500,35,11622.254297
200,31,11626.791841
50,29,11627.374103
250,29,11627.954964
300,28,11628.497967
500,21,11628.899324
550,17,11629.258547
350,26,11633.749972
250,35,11634.480975
600,28,11635.049694
500,32,11635.629057
250,19,11640.140039
200,30,11640.691173
250,26,11641.136491
300,28,11641.723155
50,22,11642.132867
150,43,11647.245156
250,24,11647.686013
450,48,11648.618947
150,21,11649.003276
400,29,11653.660397
450,18,11654.021602
400,29,11654.480139
100,22,11654.958802
200,20,11655.363397
300,27,11659.809788
400,20,11660.203152
250,22,11660.699362
650,22,11661.08494
350,16,11661.338117
150,25,11661.873024
700,37,11666.551938
400,33,11667.160319
150,20,11667.532525
250,25,11667.954941
400,22,11672.427503
300,43,11673.201987
350,18,11673.596452
500,44,11674.437517
250,18,11674.791905
150,22,11679.305333
250,24,11679.749954
300,21,11680.235386
100,58,11681.258522
500,22,11685.758316
500,19,11686.064784
250,21,11686.572034
350,32,11687.140662
300,18,11687.490824
300,28,11691.951693
300,19,11692.323571
250,20,11692.706839
250,26,11693.260239
350,36,11693.891964
250,27,11698.554835
600,19,11698.901765
500,18,11699.274508
300,20,11699.662014
250,42,11700.453735
450,23,11700.859702
300,19,11705.272897
400,20,11705.654484
450,24,11706.168954
300,27,11706.623463
200,26,11707.150753
400,20,11711.532273
450,20,11711.92401
500,19,11712.305107
400,18,11712.695949
50,38,11713.345461
250,25,11713.914049
350,30,11718.567822
250,22,11718.970839
200,32,11719.563902
500,43,11720.485051
550,19,11724.905807
500,26,11725.335586
200,24,11725.85428
550,21,11726.274886
250,41,11731.111538
500,20,11731.512383
100,20,11731.889323
350,25,11732.331936
600,36,11733.03995
250,38,11737.908979
150,31,11738.469365
500,24,11738.890429
300,20,11739.271473
350,15,11739.607467
250,20,11740.01366
300,20,11744.648847
250,34,11745.268369
500,32,11745.886182
300,33,11746.581587
100,20,11751.087083
200,29,11751.564417
200,20,11751.953233
600,17,11752.356152
350,42,11753.145231
400,15,11753.47471
450,62,11758.674244
450,19,11759.045716
550,19,11759.425362
450,26,11759.920721
150,36,11764.641163
350,20,11765.011511
200,23,11765.421776
350,19,11765.790881
450,25,11766.339032
550,45,11771.179752
150,32,11771.748721
350,26,11772.30731
550,36,11777.123936
400,30,11777.701388
350,24,11778.114035
200,31,11778.670411
400,22,11779.063623
200,32,11783.770272
250,23,11784.226779
500,24,11784.652736
450,19,11785.026928
350,18,11785.37828
400,36,11790.177668
400,27,11790.592603
650,21,11790.984876
350,24,11791.482434
400,19,11791.834554
300,19,11792.20462
400,21,11796.787309
500,18,11797.03616
250,21,11797.523317
350,27,11797.9895
250,22,11798.385494
500,21,11798.87024
350,16,11803.223806
600,18,11803.612413
300,29,11804.194001
550,18,11804.564129
400,33,11805.179046
350,26,11809.838921
350,23,11810.281105
450,44,11811.074005
400,35,11811.763049
350,20,11812.169967
450,17,11816.453937
400,28,11817.011085
350,22,11817.404457
150,31,11818.063802
200,23,11818.486795
400,24,11822.890418
450,24,11823.403633
450,21,11823.803769
400,21,11824.219998
300,25,11824.638546
300,54,11829.735747
200,21,11830.102261
250,22,11830.498255
500,20,11830.863298
150,20,11831.26585
300,22,11835.646211
500,30,11836.218226
250,20,11836.579213
200,24,11837.044364
200,24,11837.515482
300,16,11837.861259
500,25,11842.34556
700,63,11843.506587
600,22,11843.983974
450,23,11844.398071
200,30,11848.966437
550,29,11849.521421
400,30,11850.107649
350,21,11850.469167
450,23,11854.886304
300,19,11855.287323
500,28,11855.83772
400,19,11856.202255
250,21,11856.588468
450,19,11856.95352
400,31,11861.455762
150,26,11861.971218
550,23,11862.371877
400,42,11863.141164
350,21,11863.516435
400,21,11867.857033
500,19,11868.25719
500,17,11868.605169
300,25,11869.02683
-50,26,11869.557481
350,35,11874.300923
500,23,11874.815667
450,18,11875.191127
200,27,11875.639526
300,16,11875.960334
400,19,11876.342129
250,26,11880.75584
50,28,11881.302685
350,19,11881.685916
400,24,11882.138211
500,27,11882.683691
150,23,11887.075273
250,24,11887.639291
350,21,11888.035646
300,26,11888.597229
250,37,11889.255973
400,31,11893.773192
400,22,11894.280347
250,22,11894.690051
350,29,11895.263026
150,25,11895.721904
300,24,11900.212396
350,21,11900.606886
300,31,11901.182076
300,27,11901.652849
100,25,11902.174491
300,28,11906.769235
400,25,11907.210179
0,30,11907.797697
300,16,11908.154335
650,33,11908.758965
300,23,11913.200185
250,24,11913.696445
400,44,11914.505599
200,39,11915.226797
50,19,11919.633838
250,54,11920.580994
250,24,11921.102722
50,25,11921.530563
500,18,11925.892021
400,37,11926.60055
300,22,11926.986669
350,34,11927.574918
300,23,11928.06561
400,27,11932.578689
150,28,11933.148587
500,22,11933.55426
350,24,11934.051025
300,22,11934.426394
500,18,11938.958723
300,29,11939.560557
500,28,11940.083071
350,29,11940.526475
300,28,11941.046653
400,23,11945.549453
400,65,11946.736329
100,40,11947.480969
0,28,11952.114624
450,29,11952.683885
350,20,11953.067199
500,27,11953.50544
500,34,11958.287264
450,16,11958.53384
150,33,11959.232265
550,20,11959.601172
250,29,11960.16122
450,25,11960.589618
200,33,11965.293375
450,19,11965.655942
300,23,11966.160112
150,28,11966.608989
400,31,11971.228936
300,26,11971.666585
300,29,11972.246822
400,32,11972.826402
650,19,11973.184329
450,33,11977.837785
350,19,11978.20727
150,32,11978.879185
350,88,11984.431183
250,37,11985.21732
400,19,11985.571271
350,21,11985.954149
750,21,11986.337258
250,39,11991.009314
650,33,11991.607918
250,24,11992.128356
300,23,11992.539107
150,50,11997.462684
300,20,11997.83141
400,23,11998.21676
200,26,11998.766835
350,28,12003.383181
300,22,12003.745636
350,58,12004.84095
400,22,12005.258843
600,22,12009.635747
400,24,12010.171049
400,35,12010.762092
400,21,12011.157143
150,48,12016.081846
350,23,12016.51205
200,19,12016.890519
350,29,12017.436909
100,34,12018.042855
300,54,12023.1668
200,23,12023.582536
150,37,12024.352152
400,19,12024.725659
600,18,12029.108697
400,26,12029.515649
200,18,12029.898899
400,20,12030.265172
500,22,12030.676004
350,25,12031.185136
400,32,12035.743414
350,25,12036.150993
350,32,12036.838729
500,23,12037.23021
200,44,12041.94347
350,65,12043.246989
300,28,12043.781287
350,28,12048.210037
200,40,12048.977799
450,21,12049.39095
350,20,12049.774947
200,22,12050.25915
400,23,12054.699595
350,24,12055.109651
200,26,12055.64839
250,27,12056.168325
400,25,12056.603392
200,19,12056.981755
200,43,12061.813393
450,37,12062.592767
450,23,12062.994585
500,22,12063.503747
250,23,12067.982523
250,24,12068.391147
150,36,12069.078432
300,20,12069.454547
450,19,12069.824678
400,18,12074.097664
250,20,12074.46028
250,19,12074.712507
450,51,12075.771416
400,38,12080.326089
400,17,12080.658761
350,16,12080.997762
200,30,12081.574816
100,30,12082.15491
200,21,12082.557629
350,18,12086.832646
100,25,12087.272544
500,17,12087.598945
250,18,12087.954255
450,18,12088.234942
300,22,12088.724608
350,17,12088.968993
350,19,12093.290743
450,40,12094.028429
550,29,12094.591843
400,26,12095.085751
250,26,12099.434106
350,26,12099.98889
250,19,12100.343541
350,29,12100.876728
400,29,12101.424073
200,21,12105.714789
550,18,12106.0044
200,17,12106.348163
150,29,12106.93382
450,16,12107.279917
200,31,12107.856619
400,22,12112.19092
500,29,12112.751247
300,18,12113.1087
300,20,12113.498258
200,28,12113.943305
100,22,12114.42333
450,21,12118.741624
400,21,12119.143853
250,22,12119.549514
550,113,12125.518381
300,24,12126.044559
350,17,12126.269957
600,32,12126.970471
400,26,12131.338032
450,31,12131.916405
450,23,12132.415803
550,22,12132.804798
650,35,12137.323607
650,19,12137.679543
250,25,12138.195149
300,24,12138.59964
100,27,12139.143311
450,20,12139.528059
400,23,12143.858107
600,24,12144.374038
0,49,12145.196446
400,19,12145.557733
550,21,12145.96003
50,25,12150.431442
400,18,12150.799686
250,27,12151.243402
350,23,12151.747628
100,21,12152.11364
450,18,12156.375942
450,35,12156.968848
200,22,12157.350309
100,18,12157.680122
200,26,12158.201197
100,29,12162.726926
350,19,12163.095218
400,40,12163.812176
500,28,12164.258309
350,22,12164.74496
300,23,12169.026764
550,17,12169.386934
150,30,12169.906082
350,21,12170.298574
200,25,12170.708357
400,23,12171.103873
400,25,12175.539719
200,17,12175.889693
250,32,12176.419494
500,29,12176.977844
500,32,12181.408412
400,17,12181.776461
300,22,12182.169755
200,27,12182.687339
500,19,12182.953056
350,34,12183.640687
350,25,12187.969066
450,20,12188.354102
250,26,12188.87232
150,32,12189.454117
200,44,12194.485606
350,23,12194.880894
200,21,12195.272449
300,24,12195.66597
450,22,12196.168325
250,28,12200.44569
150,20,12200.838631
150,19,12201.224733
300,21,12201.609731
550,19,12201.973879
300,18,12202.379624
200,30,12206.956515
250,20,12207.346902
150,35,12208.040589
150,27,12208.47561
150,20,12208.851124
250,19,12209.217671
250,38,12213.877384
250,29,12214.418419
200,25,12214.840909
400,19,12215.21951
100,31,12219.746046
100,28,12220.311837
450,30,12220.850896
400,17,12221.222055
250,25,12221.615917
600,28,12226.232598
350,24,12226.746778
250,33,12227.370882
350,24,12227.755405
250,16,12228.066928
350,23,12232.434776
300,18,12232.79868
200,18,12233.152442
500,33,12233.727966
500,37,12234.454187
350,16,12234.69325
200,19,12239.053729
400,17,12239.382616
450,30,12239.969412
450,20,12240.346843
500,33,12240.929326
300,21,12245.39389
200,30,12245.963584
450,22,12246.473397
300,25,12246.891564
400,22,12247.305736
500,26,12251.896095
400,25,12252.316937
200,21,12252.692193
250,19,12253.094954
400,18,12253.454213
300,38,12254.227395
250,21,12258.670813
300,20,12259.049381
250,24,12259.489521
250,42,12260.366886
300,15,12260.615006
300,39,12265.392431
500,20,12265.767234
350,29,12266.301636
300,21,12266.670789
300,22,12267.084666
350,23,12271.559013
400,25,12272.012797
250,22,12272.421392
200,29,12273.00924
450,25,12273.52358
400,18,12277.933419
350,28,12278.485384
350,40,12279.227021
450,23,12279.737991
300,28,12280.198126
400,18,12284.595251
500,16,12284.941464
550,29,12285.495816
450,24,12285.93189
300,25,12286.465813
350,23,12291.010545
250,22,12291.417795
500,31,12292.017824
350,30,12292.623035
500,17,12292.988015
300,29,12297.626184
400,20,12298.006409
600,28,12298.55292
400,21,12298.943659
250,32,12299.552366
300,17,12299.896469
550,49,12304.655087
200,34,12305.342918
200,32,12305.935218
150,34,12310.536824
300,27,12311.107214
200,25,12311.609956
400,53,12312.572096
500,19,12316.897911
300,101,12318.792801
250,21,12323.129798
350,18,12323.482403
300,46,12324.300548
500,19,12324.660733
200,17,12324.984994
350,19,12325.361645
50,24,12329.783586
300,25,12330.309244
500,19,12330.646886
450,36,12331.264669
400,19,12331.642534
450,20,12336.057069
350,73,12337.48632
400,25,12337.919696
300,39,12342.862338
450,34,12343.45438
500,25,12343.998224
400,24,12344.482265
450,29,12349.048686
250,23,12349.4792
550,26,12350.027817
350,29,12350.589509
200,23,12350.995779
600,27,12355.585792
500,19,12355.970841
200,35,12356.603435
400,25,12357.136024
400,21,12357.522922
200,48,12362.467923
400,18,12362.804363
250,32,12363.379074
800,17,12363.624166
350,38,12368.273299
550,30,12368.87186
300,39,12369.635262
250,26,12370.163317
300,24,12370.572065
250,21,12374.903105
300,17,12375.257974
400,22,12375.63664
200,30,12376.288487
250,51,12381.18213
500,18,12381.527481
300,22,12381.926065
350,27,12382.490956
150,23,12382.888145
150,25,12383.423561
250,22,12387.714412
250,24,12388.153059
650,19,12388.530766
350,23,12389.048723
550,36,12389.701189
250,23,12394.058257
250,19,12394.45763
550,20,12394.841395
400,22,12395.331694
400,33,12395.960432
300,16,12396.205482
350,27,12400.726749
150,28,12401.253149
250,27,12401.813927
500,30,12402.353911
250,27,12406.791379
200,33,12407.477696
300,27,12407.917768
550,18,12408.280472
450,19,12408.654312
350,18,12409.022941
550,17,12413.439826
400,24,12413.854966
150,25,12414.257264
400,22,12414.75975
450,24,12415.182587
350,23,12419.724864
350,24,12420.260928
500,31,12420.819579
700,17,12421.170653
350,40,12421.924177
350,18,12426.229085
300,21,12426.614798
350,29,12427.188697
450,20,12427.567253
350,28,12428.115599
350,29,12432.675883
250,18,12433.034883
450,24,12433.443264
400,19,12433.778377
350,24,12434.280062
300,26,12434.695342
500,21,12439.185867
250,21,12439.549965
300,23,12440.084736
400,20,12440.492713
500,28,12440.936547
100,22,12441.441662
450,18,12445.730268
300,22,12446.237357
450,22,12446.650812
200,25,12447.077162
350,26,12447.624063
250,19,12447.988856
250,59,12453.19014
250,22,12453.591672
550,18,12453.97854
600,19,12454.353176
350,27,12458.86325
500,17,12459.225293
300,24,12459.626217
300,27,12460.185864
400,20,12460.555985
350,29,12465.164855
600,30,12465.745237
550,28,12466.296719
550,15,12466.534766
300,18,12466.913224
250,28,12467.497932
450,29,12472.104904
150,20,12472.521516
550,19,12472.868468
250,40,12473.643742
350,21,12474.047659
400,18,12478.401981
150,31,12479.018043
400,24,12479.455775
450,20,12479.864442
300,27,12480.431167
400,23,12484.828085
450,21,12485.223314
200,27,12485.778003
600,19,12486.192907
150,22,12486.623603
500,16,12486.969263
100,31,12491.611341
300,23,12492.011333
400,27,12492.576637
300,24,12492.967685
250,20,12493.340728
450,25,12497.887379
400,20,12498.267399
300,23,12498.69122
400,27,12499.221844
250,47,12500.09975
350,25,12504.695412
450,25,12505.115496
150,30,12505.701058
400,25,12506.224216
250,31,12510.850615
300,27,12511.40296
300,17,12511.652805
400,26,12512.221579
300,20,12512.607326
200,23,12513.032286
350,23,12517.624845
350,20,12517.992485
350,35,12518.647045
400,24,12519.06264
300,19,12519.456554
450,25,12524.084476
250,47,12525.015043
350,24,12525.420983
250,45,12526.24017
500,30,12530.88199
550,20,12531.287791
400,20,12531.651889
350,18,12532.029353
450,23,12532.604932
450,18,12532.867047
400,26,12537.378557
200,27,12537.914647
500,21,12538.297318
350,37,12538.944596
250,27,12543.500233
300,19,12543.884411
250,27,12544.45173
300,21,12544.895362
350,25,12545.328025
650,15,12545.684274
300,32,12550.252963
300,18,12550.622126
200,27,12551.162476
500,27,12551.601788
400,25,12552.134815
350,37,12556.892436
500,20,12557.293348
350,21,12557.773768
150,33,12558.396342
450,17,12558.738496
400,21,12563.210893
200,27,12563.631644
300,22,12564.117333
350,31,12564.734605
500,31,12565.310279
300,37,12570.073757
300,44,12571.00555
450,22,12571.413435
550,21,12571.813251
200,20,12576.432974
450,24,12576.98109
350,22,12577.353472
250,24,12577.780989
500,50,12578.77986
150,24,12583.445656
500,20,12583.862996
400,16,12584.148672
300,17,12584.509487
500,24,12584.938574
550,21,12585.376728
250,23,12590.07678
350,31,12590.683112
600,19,12591.100214
200,22,12591.544397
250,32,12592.149199
300,19,12596.683467
400,19,12597.081192
550,20,12597.493473
300,26,12597.973065
250,18,12598.334196
500,30,12598.925519
250,22,12603.407263
300,22,12603.920027
500,24,12604.349965
150,20,12604.733099
550,17,12605.117219
50,27,12605.598039
350,24,12610.234504
350,51,12611.227998
400,21,12611.622051
550,21,12612.023448
200,18,12616.562088
550,25,12616.990192
400,22,12617.525946
350,26,12617.969083
500,19,12618.330579
500,35,12623.072101
200,21,12623.464434
250,26,12623.91147
400,39,12624.667913
200,22,12625.095927
400,28,12629.861042
550,18,12630.235507
550,19,12630.616122
200,21,12631.025743
300,18,12631.390062
150,29,12631.9773
200,31,12636.750622
300,23,12637.163616
350,20,12637.545374
450,18,12637.917933
550,27,12638.46582
450,18,12638.721825
400,22,12643.396878
300,24,12643.851099
250,20,12644.301101
400,22,12644.713654
350,30,12645.327306
300,23,12649.959589
550,20,12650.402828
300,21,12650.816942
100,42,12651.630424
400,22,12652.035691
550,25,12656.651349
600,31,12657.256819
400,27,12657.708431
400,17,12658.07719
150,28,12658.681478
450,28,12663.387761
300,19,12663.781296
350,39,12664.436691
100,24,12665.017123
100,26,12665.472136
400,18,12669.936626
200,24,12670.51193
350,35,12671.141351
450,27,12671.717835
300,27,12676.228876
450,26,12676.688542
600,17,12677.06257
250,20,12677.475134
450,28,12678.048808
450,30,12678.643287
550,28,12683.19643
100,25,12683.727469
450,19,12684.123306
250,24,12684.556315
300,22,12684.990299
500,24,12689.648196
650,22,12690.079067
-100,20,12690.472099
350,22,12690.8844
200,37,12691.668994
300,34,12696.446671
600,20,12696.860742
450,21,12697.260154
500,18,12697.653014
550,21,12698.057708
400,25,12698.610759
450,19,12702.985957
450,19,12703.381417
250,19,12703.771385
450,26,12704.199401
350,20,12704.612648
450,24,12705.11693
450,23,12709.53457
350,28,12710.112147
550,19,12710.513465
500,46,12711.342006
450,21,12711.766589
300,25,12716.397324
350,20,12716.8114
200,18,12717.248215
300,25,12717.701991
450,30,12718.320683
400,19,12722.727194
350,23,12723.165128
400,28,12723.771393
400,20,12724.169864
250,25,12724.712548
550,24,12729.204655
400,19,12729.608021
450,24,12730.047744
450,56,12731.243711
450,17,12731.642841
250,27,12736.206674
450,30,12736.820365
350,18,12737.213473
350,15,12737.59079
450,40,12738.394291
350,20,12742.846453
200,19,12743.129621
500,19,12743.535577
350,22,12744.095485
350,19,12744.395689
400,20,12744.816812
300,19,12749.256696
400,18,12749.640049
450,37,12750.502709
300,28,12751.087219
550,29,12751.669172
450,49,12756.537832
500,16,12756.910932
350,22,12757.344183
250,30,12757.931876
600,32,12762.601328
250,22,12763.156946
200,19,12763.537298
300,22,12763.940058
200,26,12764.364661
450,17,12764.753644
50,31,12769.363498
300,16,12769.70417
300,28,12770.300682
450,38,12770.976685
450,22,12771.511176
300,19,12775.873413
300,25,12776.477874
300,58,12777.790033
350,21,12778.193953
450,21,12782.652135
200,26,12783.274844
100,51,12784.323779
450,21,12784.757997
200,20,12785.145769
550,38,12790.004102
350,21,12790.434858
300,22,12790.880736
300,30,12791.480043
400,20,12791.906693
250,21,12796.263982
350,19,12796.662281
500,25,12797.106283
50,32,12797.814499
350,25,12798.289375
400,26,12802.832121
450,18,12803.131145
550,19,12803.510225
350,22,12804.07175
300,27,12804.5101
450,17,12804.919021
300,20,12809.322097
850,20,12809.744991
100,19,12810.150276
350,21,12810.573044
250,27,12811.170729
500,25,12811.646499
400,28,12816.232441
400,26,12816.809862
650,47,12817.657949
300,20,12818.078794
250,52,12823.041848
450,17,12823.447539
150,20,12823.926787
400,26,12824.539352
700,22,12828.919075
400,22,12829.372057
100,28,12829.956759
150,39,12830.789413
600,19,12831.202512
250,23,12835.568232
350,53,12836.638223
250,18,12837.035558
300,42,12837.826518
250,18,12842.190907
200,27,12842.77721
250,29,12843.383472
400,22,12843.815262
200,19,12844.211784
200,25,12848.672519
450,20,12849.116165
250,26,12849.674752
350,23,12850.119723
450,17,12850.515699
250,23,12850.938638
300,29,12855.577435
400,29,12856.196764
200,50,12857.20771
600,57,12862.416691
300,25,12862.864413
200,21,12863.292145
250,32,12864.042352
250,19,12864.31826
100,25,12868.947308
50,23,12869.383208
450,28,12870.004355
350,25,12870.609131
250,26,12871.066934
150,25,12875.561422
400,22,12876.000554
400,22,12876.47093
450,23,12876.907596
200,29,12877.548539
50,25,12882.185212
350,36,12882.855636
150,19,12883.254656
400,51,12884.311516
550,19,12888.805994
500,21,12889.215737
400,22,12889.774304
250,33,12890.438452
450,16,12890.693994
300,23,12891.254857
400,22,12895.70402
350,22,12896.119178
300,34,12896.863192
500,19,12897.150244
550,29,12897.733531
250,19,12902.18751
450,19,12902.590254
650,17,12902.968813
300,24,12903.428182
200,21,12903.83417
300,24,12904.422834
450,17,12904.676771
450,22,12909.310223
150,28,12909.80682
300,21,12910.35294
650,17,12910.625935
350,17,12910.975669
150,19,12911.387156
300,25,12915.861262
300,37,12916.65471
150,33,12917.301191
250,64,12922.803813
350,16,12923.079599
350,24,12923.644989
350,24,12924.11341
500,21,12924.542152
300,21,12929.041676
350,23,12929.626896
300,26,12930.105056
250,20,12930.526143
250,19,12930.933865
150,18,12931.352204
450,22,12935.940922
